benchmark,app,db_id,timing,n,gram_count
cath_d99,CATHEDRAL,1wmwB00,1439.6120000000000000,95,313
cath_d99,CATHEDRAL,2ob3A00,2570.2050000000000000,96,326
cath_d99,CATHEDRAL,2oizA01,3222.2290000000000000,97,340
cath_d99,CATHEDRAL,5m17A00,1840.2350000000000000,98,345
cath_d99,CATHEDRAL,1jfbA00,6198.8170000000000000,99,395
cath_d99,RUPEE,3sovA02,10.9400000000000000,1,43
cath_d99,RUPEE,3a02A00,15.1360000000000000,2,47
cath_d99,RUPEE,2o9sA00,12.0080000000000000,3,63
cath_d99,RUPEE,2ylbC00,16.4530000000000000,4,64
cath_d99,RUPEE,3h7iA02,20.0820000000000000,5,73
cath_d99,RUPEE,1xmkA00,21.3420000000000000,6,75
cath_d99,RUPEE,3goeA00,19.7970000000000000,7,76
cath_d99,RUPEE,1l3kA01,18.8000000000000000,8,80
cath_d99,RUPEE,4d3tA03,23.5090000000000000,9,83
cath_d99,RUPEE,1rl6A02,21.9310000000000000,10,85
cath_d99,RUPEE,3uljB00,18.8280000000000000,11,86
cath_d99,RUPEE,1n5uA03,33.5680000000000000,12,88
cath_d99,RUPEE,4cayB00,31.9160000000000000,13,88
cath_d99,RUPEE,5lvoA01,21.7590000000000000,14,89
cath_d99,RUPEE,4z8jA00,21.9370000000000000,15,92
cath_d99,RUPEE,2osxA01,22.1060000000000000,16,93
cath_d99,RUPEE,4d3tA02,22.0290000000000000,17,95
cath_d99,RUPEE,1psrA00,39.3570000000000000,18,96
cath_d99,RUPEE,4g1qA04,26.8780000000000000,19,103
cath_d99,RUPEE,4unuA00,22.3450000000000000,20,105
cath_d99,RUPEE,5avdA02,24.7620000000000000,21,106
cath_d99,RUPEE,5ibnA00,43.8650000000000000,22,107
cath_d99,RUPEE,1nz0D00,35.0040000000000000,23,107
cath_d99,RUPEE,4mf5A02,54.1390000000000000,24,112
cath_d99,RUPEE,3w5hA01,30.5370000000000000,25,113
cath_d99,RUPEE,1unqA00,28.6130000000000000,26,114
cath_d99,RUPEE,4yapA01,38.5560000000000000,27,120
cath_d99,RUPEE,1r0mA01,40.1440000000000000,28,122
cath_d99,RUPEE,3ziyA03,47.4020000000000000,29,124
cath_d99,RUPEE,2vb1A00,47.3530000000000000,30,125
cath_d99,RUPEE,3hj4A02,43.7690000000000000,31,127
cath_d99,RUPEE,3wh2A00,44.3060000000000000,32,128
cath_d99,RUPEE,1nkiA00,42.4120000000000000,33,130
cath_d99,RUPEE,2w8tA01,42.8510000000000000,34,135
cath_d99,RUPEE,4mtuA00,39.6990000000000000,35,139
cath_d99,RUPEE,3u7qA02,52.0970000000000000,36,139
cath_d99,RUPEE,1nwwA00,48.2270000000000000,37,141
cath_d99,RUPEE,2nrlA00,90.7540000000000000,38,141
cath_d99,RUPEE,2fvyA01,51.9110000000000000,39,141
cath_d99,RUPEE,3nbcA00,49.5230000000000000,40,144
cath_d99,RUPEE,5k8sB00,53.8700000000000000,41,144
cath_d99,RUPEE,4f1vA02,52.7720000000000000,42,145
cath_d99,RUPEE,4fvyA01,53.2850000000000000,43,145
cath_d99,RUPEE,4cbuA01,56.8870000000000000,44,148
cath_d99,RUPEE,3kffA00,39.8170000000000000,45,148
cath_d99,RUPEE,2bw4A01,46.1300000000000000,46,148
cath_d99,RUPEE,1bxoA02,35.9270000000000000,47,148
cath_d99,RUPEE,4oh7A02,62.2510000000000000,48,151
cath_d99,RUPEE,4cvrA00,85.8340000000000000,49,152
cath_d99,RUPEE,2rbkA01,61.2620000000000000,50,154
cath_d99,RUPEE,4l8aA00,57.6920000000000000,51,155
cath_d99,RUPEE,5kvsA02,58.8670000000000000,52,158
cath_d99,RUPEE,5cgqB01,83.5140000000000000,53,158
cath_d99,RUPEE,1swyA00,109.0850000000000000,54,160
cath_d99,RUPEE,4ep4A00,66.6630000000000000,55,162
cath_d99,RUPEE,4bj0A00,61.2370000000000000,56,163
cath_d99,RUPEE,3e2oA01,98.6570000000000000,57,164
cath_d99,RUPEE,3ku3B00,57.1500000000000000,58,168
cath_d99,RUPEE,2zcmA00,132.2090000000000000,59,170
cath_d99,RUPEE,1k5nA01,66.7670000000000000,60,177
cath_d99,RUPEE,5jryA02,91.4210000000000000,61,186
cath_d99,RUPEE,1vimC00,114.9500000000000000,62,186
cath_d99,RUPEE,5dp2A01,84.0490000000000000,63,188
cath_d99,RUPEE,5cphA00,77.7550000000000000,64,188
cath_d99,RUPEE,5lvoA02,108.0760000000000000,65,188
cath_d99,RUPEE,5sy4A00,99.0660000000000000,66,191
cath_d99,RUPEE,4dd5A01,86.0150000000000000,67,193
cath_d99,RUPEE,3lqbA00,101.0380000000000000,68,194
cath_d99,RUPEE,5dzeA00,82.9040000000000000,69,195
cath_d99,RUPEE,2wn9D00,69.1280000000000000,70,197
cath_d99,RUPEE,5jbxB01,102.7990000000000000,71,197
cath_d99,RUPEE,1hdoA00,92.7690000000000000,72,201
cath_d99,RUPEE,1n3lA01,152.5640000000000000,73,205
cath_d99,RUPEE,5hyvA02,117.6930000000000000,74,208
cath_d99,RUPEE,3go9A02,159.2770000000000000,75,213
cath_d99,RUPEE,3dlcA00,142.3560000000000000,76,215
cath_d99,RUPEE,3ku3A02,96.8650000000000000,77,217
cath_d99,RUPEE,1byiA00,117.3790000000000000,78,220
cath_d99,RUPEE,4zflD00,124.2800000000000000,79,223
cath_d99,RUPEE,2wurA00,94.2090000000000000,80,223
cath_d99,RUPEE,1lqtB02,148.0470000000000000,81,226
cath_d99,RUPEE,4k8gA02,194.0380000000000000,82,239
cath_d99,RUPEE,4xemA01,159.5230000000000000,83,242
cath_d99,RUPEE,4r2xD00,164.2700000000000000,84,243
cath_d99,RUPEE,2vxnA00,198.3000000000000000,85,245
cath_d99,RUPEE,4pf3A00,304.6900000000000000,86,245
cath_d99,RUPEE,2dkjA02,217.1210000000000000,87,248
cath_d99,RUPEE,3ks3A00,151.7910000000000000,88,253
cath_d99,RUPEE,4ua6A00,251.8590000000000000,89,258
cath_d99,RUPEE,3iohA00,220.6150000000000000,90,279
cath_d99,RUPEE,3t5tB01,258.0790000000000000,91,281
cath_d99,RUPEE,5jryA01,218.0130000000000000,92,281
cath_d99,RUPEE,1rtqA00,227.7030000000000000,93,287
cath_d99,RUPEE,5a71A00,349.2330000000000000,94,312
cath_d99,RUPEE,1wmwB00,579.2530000000000000,95,313
cath_d99,RUPEE,2ob3A00,438.4820000000000000,96,326
cath_d99,RUPEE,2oizA01,303.7490000000000000,97,340
cath_d99,RUPEE,5m17A00,484.2900000000000000,98,345
cath_d99,RUPEE,1jfbA00,776.9960000000000000,99,395
cath_d99,RUPEE Fast,3sovA02,4.0550000000000000,1,43
cath_d99,RUPEE Fast,3a02A00,5.2820000000000000,2,47
cath_d99,RUPEE Fast,2o9sA00,4.2910000000000000,3,63
cath_d99,RUPEE Fast,2ylbC00,7.8750000000000000,4,64
cath_d99,RUPEE Fast,3h7iA02,6.9410000000000000,5,73
cath_d99,RUPEE Fast,1xmkA00,7.9840000000000000,6,75
cath_d99,RUPEE Fast,3goeA00,5.1610000000000000,7,76
cath_d99,RUPEE Fast,1l3kA01,4.7470000000000000,8,80
cath_d99,RUPEE Fast,4d3tA03,8.4280000000000000,9,83
cath_d99,RUPEE Fast,1rl6A02,4.8860000000000000,10,85
cath_d99,RUPEE Fast,3uljB00,5.0400000000000000,11,86
cath_d99,RUPEE Fast,1n5uA03,5.6450000000000000,12,88
cath_d99,RUPEE Fast,4cayB00,8.4170000000000000,13,88
cath_d99,RUPEE Fast,5lvoA01,5.3220000000000000,14,89
cath_d99,RUPEE Fast,4z8jA00,9.1800000000000000,15,92
cath_d99,RUPEE Fast,2osxA01,4.4390000000000000,16,93
cath_d99,RUPEE Fast,4d3tA02,5.6750000000000000,17,95
cath_d99,RUPEE Fast,1psrA00,7.1860000000000000,18,96
cath_d99,RUPEE Fast,4g1qA04,8.8740000000000000,19,103
cath_d99,RUPEE Fast,4unuA00,5.1690000000000000,20,105
cath_d99,RUPEE Fast,5avdA02,5.4910000000000000,21,106
cath_d99,RUPEE Fast,1nz0D00,5.6850000000000000,22,107
cath_d99,RUPEE Fast,5ibnA00,8.2230000000000000,23,107
cath_d99,RUPEE Fast,4mf5A02,8.3370000000000000,24,112
cath_d99,RUPEE Fast,3w5hA01,5.4610000000000000,25,113
cath_d99,RUPEE Fast,1unqA00,5.5010000000000000,26,114
cath_d99,RUPEE Fast,4yapA01,6.3890000000000000,27,120
cath_d99,RUPEE Fast,1r0mA01,5.8790000000000000,28,122
cath_d99,RUPEE Fast,3ziyA03,8.3390000000000000,29,124
cath_d99,RUPEE Fast,2vb1A00,6.0560000000000000,30,125
cath_d99,RUPEE Fast,3hj4A02,8.3110000000000000,31,127
cath_d99,RUPEE Fast,3wh2A00,10.0240000000000000,32,128
cath_d99,RUPEE Fast,1nkiA00,8.1370000000000000,33,130
cath_d99,RUPEE Fast,2w8tA01,5.8340000000000000,34,135
cath_d99,RUPEE Fast,3u7qA02,7.7110000000000000,35,139
cath_d99,RUPEE Fast,4mtuA00,5.6680000000000000,36,139
cath_d99,RUPEE Fast,2nrlA00,7.6790000000000000,37,141
cath_d99,RUPEE Fast,1nwwA00,6.3410000000000000,38,141
cath_d99,RUPEE Fast,2fvyA01,6.0880000000000000,39,141
cath_d99,RUPEE Fast,3nbcA00,7.8670000000000000,40,144
cath_d99,RUPEE Fast,5k8sB00,5.7880000000000000,41,144
cath_d99,RUPEE Fast,4f1vA02,8.4540000000000000,42,145
cath_d99,RUPEE Fast,4fvyA01,6.4480000000000000,43,145
cath_d99,RUPEE Fast,1bxoA02,5.8520000000000000,44,148
cath_d99,RUPEE Fast,3kffA00,5.8380000000000000,45,148
cath_d99,RUPEE Fast,4cbuA01,8.3320000000000000,46,148
cath_d99,RUPEE Fast,2bw4A01,5.6110000000000000,47,148
cath_d99,RUPEE Fast,4oh7A02,9.9690000000000000,48,151
cath_d99,RUPEE Fast,4cvrA00,6.9840000000000000,49,152
cath_d99,RUPEE Fast,2rbkA01,7.7730000000000000,50,154
cath_d99,RUPEE Fast,4l8aA00,6.0660000000000000,51,155
cath_d99,RUPEE Fast,5cgqB01,8.0440000000000000,52,158
cath_d99,RUPEE Fast,5kvsA02,9.4270000000000000,53,158
cath_d99,RUPEE Fast,1swyA00,6.8520000000000000,54,160
cath_d99,RUPEE Fast,4ep4A00,6.6580000000000000,55,162
cath_d99,RUPEE Fast,4bj0A00,5.5180000000000000,56,163
cath_d99,RUPEE Fast,3e2oA01,10.3810000000000000,57,164
cath_d99,RUPEE Fast,3ku3B00,6.5070000000000000,58,168
cath_d99,RUPEE Fast,2zcmA00,7.2850000000000000,59,170
cath_d99,RUPEE Fast,1k5nA01,6.1360000000000000,60,177
cath_d99,RUPEE Fast,1vimC00,6.9150000000000000,61,186
cath_d99,RUPEE Fast,5jryA02,6.2190000000000000,62,186
cath_d99,RUPEE Fast,5dp2A01,7.7540000000000000,63,188
cath_d99,RUPEE Fast,5lvoA02,6.8070000000000000,64,188
cath_d99,RUPEE Fast,5cphA00,6.8590000000000000,65,188
cath_d99,RUPEE Fast,5sy4A00,7.2700000000000000,66,191
cath_d99,RUPEE Fast,4dd5A01,8.7480000000000000,67,193
cath_d99,RUPEE Fast,3lqbA00,6.7640000000000000,68,194
cath_d99,RUPEE Fast,5dzeA00,4.9190000000000000,69,195
cath_d99,RUPEE Fast,5jbxB01,7.1520000000000000,70,197
cath_d99,RUPEE Fast,2wn9D00,9.1550000000000000,71,197
cath_d99,RUPEE Fast,1hdoA00,7.0000000000000000,72,201
cath_d99,RUPEE Fast,1n3lA01,6.7790000000000000,73,205
cath_d99,RUPEE Fast,5hyvA02,11.2020000000000000,74,208
cath_d99,RUPEE Fast,3go9A02,7.6120000000000000,75,213
cath_d99,RUPEE Fast,3dlcA00,6.8780000000000000,76,215
cath_d99,RUPEE Fast,3ku3A02,6.2360000000000000,77,217
cath_d99,RUPEE Fast,1byiA00,6.8140000000000000,78,220
cath_d99,RUPEE Fast,2wurA00,5.9470000000000000,79,223
cath_d99,RUPEE Fast,4zflD00,9.6060000000000000,80,223
cath_d99,RUPEE Fast,1lqtB02,6.6660000000000000,81,226
cath_d99,RUPEE Fast,4k8gA02,8.3210000000000000,82,239
cath_d99,RUPEE Fast,4xemA01,9.1790000000000000,83,242
cath_d99,RUPEE Fast,4r2xD00,7.6720000000000000,84,243
cath_d99,RUPEE Fast,4pf3A00,10.2760000000000000,85,245
cath_d99,RUPEE Fast,2vxnA00,7.3470000000000000,86,245
cath_d99,RUPEE Fast,2dkjA02,8.2550000000000000,87,248
cath_d99,RUPEE Fast,3ks3A00,12.5760000000000000,88,253
cath_d99,RUPEE Fast,4ua6A00,8.1240000000000000,89,258
cath_d99,RUPEE Fast,3iohA00,9.8790000000000000,90,279
cath_d99,RUPEE Fast,3t5tB01,11.5900000000000000,91,281
cath_d99,RUPEE Fast,5jryA01,8.3530000000000000,92,281
cath_d99,RUPEE Fast,1rtqA00,9.9490000000000000,93,287
cath_d99,RUPEE Fast,5a71A00,7.6300000000000000,94,312
cath_d99,RUPEE Fast,1wmwB00,7.4410000000000000,95,313
cath_d99,RUPEE Fast,2ob3A00,11.9150000000000000,96,326
cath_d99,RUPEE Fast,2oizA01,7.8730000000000000,97,340
cath_d99,RUPEE Fast,5m17A00,9.6480000000000000,98,345
cath_d99,RUPEE Fast,1jfbA00,7.9190000000000000,99,395
