n,app,alg,avg_cume_score
28,RUPEE All-Aligned,TM_AVG,0.46126689941092084154
29,RUPEE All-Aligned,TM_AVG,0.46040984287922473940
30,RUPEE All-Aligned,TM_AVG,0.45958089043744982449
31,RUPEE All-Aligned,TM_AVG,0.45878115299248112154
32,RUPEE All-Aligned,TM_AVG,0.45800818337372823654
33,RUPEE All-Aligned,TM_AVG,0.45725870623241744931
34,RUPEE All-Aligned,TM_AVG,0.45653159794658182406
35,RUPEE All-Aligned,TM_AVG,0.45581635566130033329
36,RUPEE All-Aligned,TM_AVG,0.45512493677235215207
37,RUPEE All-Aligned,TM_AVG,0.45445116888737050962
38,RUPEE All-Aligned,TM_AVG,0.45379946033625941929
39,RUPEE All-Aligned,TM_AVG,0.45316572890606813284
40,RUPEE All-Aligned,TM_AVG,0.45255048128017469628
41,RUPEE All-Aligned,TM_AVG,0.45195121404905993468
42,RUPEE All-Aligned,TM_AVG,0.45136720782016482962
43,RUPEE All-Aligned,TM_AVG,0.45079659646958837430
44,RUPEE All-Aligned,TM_AVG,0.45023925576417999279
45,RUPEE All-Aligned,TM_AVG,0.44969342036823047143
46,RUPEE All-Aligned,TM_AVG,0.44915753555925890301
47,RUPEE All-Aligned,TM_AVG,0.44863470973057864238
48,RUPEE All-Aligned,TM_AVG,0.44812508471835950611
49,RUPEE All-Aligned,TM_AVG,0.44762513270140512007
50,RUPEE All-Aligned,TM_AVG,0.44713506972330787817
51,RUPEE All-Aligned,TM_AVG,0.44665490536898048584
52,RUPEE All-Aligned,TM_AVG,0.44618322221592029204
53,RUPEE All-Aligned,TM_AVG,0.44572179107541268449
54,RUPEE All-Aligned,TM_AVG,0.44526883469847403781
55,RUPEE All-Aligned,TM_AVG,0.44482332622190104630
56,RUPEE All-Aligned,TM_AVG,0.44438600257504875073
57,RUPEE All-Aligned,TM_AVG,0.44395676421936677369
58,RUPEE All-Aligned,TM_AVG,0.44353590272287720833
59,RUPEE All-Aligned,TM_AVG,0.44312177118150215748
60,RUPEE All-Aligned,TM_AVG,0.44271517222158696668
61,RUPEE All-Aligned,TM_AVG,0.44231527826249393967
62,RUPEE All-Aligned,TM_AVG,0.44192225149755792409
63,RUPEE All-Aligned,TM_AVG,0.44153536895764694568
64,RUPEE All-Aligned,TM_AVG,0.44115450780797864140
65,RUPEE All-Aligned,TM_AVG,0.44077934683688048339
66,RUPEE All-Aligned,TM_AVG,0.44040987882695872505
67,RUPEE All-Aligned,TM_AVG,0.44004535931241270226
68,RUPEE All-Aligned,TM_AVG,0.43968671408961849536
69,RUPEE All-Aligned,TM_AVG,0.43933222096555068724
70,RUPEE All-Aligned,TM_AVG,0.43898301304176454846
71,RUPEE All-Aligned,TM_AVG,0.43863932726381301689
72,RUPEE All-Aligned,TM_AVG,0.43830113723712033162
73,RUPEE All-Aligned,TM_AVG,0.43796694106357242503
74,RUPEE All-Aligned,TM_AVG,0.43763738593032531930
75,RUPEE All-Aligned,TM_AVG,0.43731190250358440479
76,RUPEE All-Aligned,TM_AVG,0.43698912480689376600
77,RUPEE All-Aligned,TM_AVG,0.43666794681967814279
78,RUPEE All-Aligned,TM_AVG,0.43634899003953328626
79,RUPEE All-Aligned,TM_AVG,0.43603405243846068331
80,RUPEE All-Aligned,TM_AVG,0.43572279140543150521
81,RUPEE All-Aligned,TM_AVG,0.43541570213899720459
82,RUPEE All-Aligned,TM_AVG,0.43511280092511007634
83,RUPEE All-Aligned,TM_AVG,0.43481427666739059361
84,RUPEE All-Aligned,TM_AVG,0.43451942701406829548
85,RUPEE All-Aligned,TM_AVG,0.43422773608294283316
86,RUPEE All-Aligned,TM_AVG,0.43393936224568701467
87,RUPEE All-Aligned,TM_AVG,0.43365435230385726196
88,RUPEE All-Aligned,TM_AVG,0.43337217125389005054
89,RUPEE All-Aligned,TM_AVG,0.43309279825038054412
90,RUPEE All-Aligned,TM_AVG,0.43281653207789891216
91,RUPEE All-Aligned,TM_AVG,0.43254322903544270290
92,RUPEE All-Aligned,TM_AVG,0.43227315055794235559
93,RUPEE All-Aligned,TM_AVG,0.43200596442782076533
94,RUPEE All-Aligned,TM_AVG,0.43174145298541658269
95,RUPEE All-Aligned,TM_AVG,0.43147941994411825170
96,RUPEE All-Aligned,TM_AVG,0.43122054451357705457
97,RUPEE All-Aligned,TM_AVG,0.43096408412554788511
98,RUPEE All-Aligned,TM_AVG,0.43071015004383950469
99,RUPEE All-Aligned,TM_AVG,0.43045891693568955761
100,RUPEE All-Aligned,TM_AVG,0.43021019560033997820
