n,app,alg,score_type,avg_cume_score
2,RUPEE RMSD,TM_Q,RMSD,0.136374514794008088824306
3,RUPEE RMSD,TM_Q,RMSD,0.21693724382136769475937
4,RUPEE RMSD,TM_Q,RMSD,0.27151855696241503227255
5,RUPEE RMSD,TM_Q,RMSD,0.31905974839129515293372
6,RUPEE RMSD,TM_Q,RMSD,0.35862090610717434191285
7,RUPEE RMSD,TM_Q,RMSD,0.39398611208527760444394
8,RUPEE RMSD,TM_Q,RMSD,0.42433503115732575291317
9,RUPEE RMSD,TM_Q,RMSD,0.45135022505851428226124
10,RUPEE RMSD,TM_Q,RMSD,0.47598960402420997557726
11,RUPEE RMSD,TM_Q,RMSD,0.49919430730189667681863
12,RUPEE RMSD,TM_Q,RMSD,0.52057805018747299436733
13,RUPEE RMSD,TM_Q,RMSD,0.54164316308441495268124
14,RUPEE RMSD,TM_Q,RMSD,0.56102519491314952733017
15,RUPEE RMSD,TM_Q,RMSD,0.57984943566104279495217
16,RUPEE RMSD,TM_Q,RMSD,0.59768348750297723880638
17,RUPEE RMSD,TM_Q,RMSD,0.61473806217037174150119
18,RUPEE RMSD,TM_Q,RMSD,0.63107529275694573901534
19,RUPEE RMSD,TM_Q,RMSD,0.64686211751171469799762
20,RUPEE RMSD,TM_Q,RMSD,0.66244524805353712300203
21,RUPEE RMSD,TM_Q,RMSD,0.67790814976932740867781
22,RUPEE RMSD,TM_Q,RMSD,0.69286689713006481082433
23,RUPEE RMSD,TM_Q,RMSD,0.70776236858918039335778
24,RUPEE RMSD,TM_Q,RMSD,0.72208823755919489641437
25,RUPEE RMSD,TM_Q,RMSD,0.73619481038377407953760
26,RUPEE RMSD,TM_Q,RMSD,0.74992931971754990776980
27,RUPEE RMSD,TM_Q,RMSD,0.76351613540668520901985
28,RUPEE RMSD,TM_Q,RMSD,0.77689667082063797798009
29,RUPEE RMSD,TM_Q,RMSD,0.78998860227124684491401
30,RUPEE RMSD,TM_Q,RMSD,0.80287405659387341270201
31,RUPEE RMSD,TM_Q,RMSD,0.81538397794813249337524
32,RUPEE RMSD,TM_Q,RMSD,0.82772872415556050931900
33,RUPEE RMSD,TM_Q,RMSD,0.83978916400021050750426
34,RUPEE RMSD,TM_Q,RMSD,0.85153008248811630670656
35,RUPEE RMSD,TM_Q,RMSD,0.86305777078071494791606
36,RUPEE RMSD,TM_Q,RMSD,0.87436158120438664728714
37,RUPEE RMSD,TM_Q,RMSD,0.88543751912832430165601
38,RUPEE RMSD,TM_Q,RMSD,0.89644023074189801205227
39,RUPEE RMSD,TM_Q,RMSD,0.90719755118930348136292
40,RUPEE RMSD,TM_Q,RMSD,0.91779660651899404601585
41,RUPEE RMSD,TM_Q,RMSD,0.92821912378327431315274
42,RUPEE RMSD,TM_Q,RMSD,0.93841036481810180393606
43,RUPEE RMSD,TM_Q,RMSD,0.94845874239132023231519
44,RUPEE RMSD,TM_Q,RMSD,0.95839242422176964587725
45,RUPEE RMSD,TM_Q,RMSD,0.96822625654752609222148
46,RUPEE RMSD,TM_Q,RMSD,0.97800364365196467998790
47,RUPEE RMSD,TM_Q,RMSD,0.98771555569887989348099
48,RUPEE RMSD,TM_Q,RMSD,0.99727213208471064136598
49,RUPEE RMSD,TM_Q,RMSD,1.00666172898527664921299
50,RUPEE RMSD,TM_Q,RMSD,1.01584558555131273454966
