n,app,alg,avg_cume_score
57,RUPEE Top-Aligned,TM_AVG,0.89645210888070824382
58,RUPEE Top-Aligned,TM_AVG,0.89530242743016734251
59,RUPEE Top-Aligned,TM_AVG,0.89416164922070998493
60,RUPEE Top-Aligned,TM_AVG,0.89304287094478002906
61,RUPEE Top-Aligned,TM_AVG,0.89191374795648319268
62,RUPEE Top-Aligned,TM_AVG,0.89080026030221185489
63,RUPEE Top-Aligned,TM_AVG,0.88969269741759644563
64,RUPEE Top-Aligned,TM_AVG,0.88860567858701972333
65,RUPEE Top-Aligned,TM_AVG,0.88753166281929968806
66,RUPEE Top-Aligned,TM_AVG,0.88646148169323451893
67,RUPEE Top-Aligned,TM_AVG,0.88540694048105846984
68,RUPEE Top-Aligned,TM_AVG,0.88435312260472126713
69,RUPEE Top-Aligned,TM_AVG,0.88331641163654771012
70,RUPEE Top-Aligned,TM_AVG,0.88229307724985722130
71,RUPEE Top-Aligned,TM_AVG,0.88127704295090448826
72,RUPEE Top-Aligned,TM_AVG,0.88027393982642994179
73,RUPEE Top-Aligned,TM_AVG,0.87926758575208040514
74,RUPEE Top-Aligned,TM_AVG,0.87827254861871454696
75,RUPEE Top-Aligned,TM_AVG,0.87727809098524162608
76,RUPEE Top-Aligned,TM_AVG,0.87629646628644470989
77,RUPEE Top-Aligned,TM_AVG,0.87533112599649216839
78,RUPEE Top-Aligned,TM_AVG,0.87437909959477316613
79,RUPEE Top-Aligned,TM_AVG,0.87343551267479151344
80,RUPEE Top-Aligned,TM_AVG,0.87249849469795771701
81,RUPEE Top-Aligned,TM_AVG,0.87156939535031023838
82,RUPEE Top-Aligned,TM_AVG,0.87064508787282703738
83,RUPEE Top-Aligned,TM_AVG,0.86972875499585958869
84,RUPEE Top-Aligned,TM_AVG,0.86881023999222488796
85,RUPEE Top-Aligned,TM_AVG,0.86788887177299791195
86,RUPEE Top-Aligned,TM_AVG,0.86697735362713211777
87,RUPEE Top-Aligned,TM_AVG,0.86606531023080864997
88,RUPEE Top-Aligned,TM_AVG,0.86513613725921601025
89,RUPEE Top-Aligned,TM_AVG,0.86419686683411835305
90,RUPEE Top-Aligned,TM_AVG,0.86326522169000289384
91,RUPEE Top-Aligned,TM_AVG,0.86233786771119163203
92,RUPEE Top-Aligned,TM_AVG,0.86141183037408485696
93,RUPEE Top-Aligned,TM_AVG,0.86049722332550548222
94,RUPEE Top-Aligned,TM_AVG,0.85958866784089358093
95,RUPEE Top-Aligned,TM_AVG,0.85868577323002094114
96,RUPEE Top-Aligned,TM_AVG,0.85779308497555186483
97,RUPEE Top-Aligned,TM_AVG,0.85690114812571749542
98,RUPEE Top-Aligned,TM_AVG,0.85601766741978817013
99,RUPEE Top-Aligned,TM_AVG,0.85513518242369999967
100,RUPEE Top-Aligned,TM_AVG,0.85425738837187405678
