n,app,alg,score_type,avg_cume_score
31,RUPEE TM-Score,CE,TM-Score,0.94364392580510084557
32,RUPEE TM-Score,CE,TM-Score,0.94126990678366570529
33,RUPEE TM-Score,CE,TM-Score,0.93904535449809936173
34,RUPEE TM-Score,CE,TM-Score,0.93677549295286881871
35,RUPEE TM-Score,CE,TM-Score,0.93442115007767212906
36,RUPEE TM-Score,CE,TM-Score,0.93190551444924090663
37,RUPEE TM-Score,CE,TM-Score,0.92965434346319768294
38,RUPEE TM-Score,CE,TM-Score,0.92747446592554987621
39,RUPEE TM-Score,CE,TM-Score,0.92527642776883260535
40,RUPEE TM-Score,CE,TM-Score,0.92327332573427662986
41,RUPEE TM-Score,CE,TM-Score,0.92114684616934317450
42,RUPEE TM-Score,CE,TM-Score,0.91920680793336753036
43,RUPEE TM-Score,CE,TM-Score,0.91729550054312190981
44,RUPEE TM-Score,CE,TM-Score,0.91543193723339220673
45,RUPEE TM-Score,CE,TM-Score,0.91360113845809566326
46,RUPEE TM-Score,CE,TM-Score,0.91180628066288247306
47,RUPEE TM-Score,CE,TM-Score,0.91015619357429277393
48,RUPEE TM-Score,CE,TM-Score,0.90850751929149673881
49,RUPEE TM-Score,CE,TM-Score,0.90683165048928264967
50,RUPEE TM-Score,CE,TM-Score,0.90530969276353968059
1,SSM,CE,TM-Score,0.98098186980922598226
2,SSM,CE,TM-Score,0.97073180596714892444
3,SSM,CE,TM-Score,0.97511633467403184317
4,SSM,CE,TM-Score,0.97262015478699047552
5,SSM,CE,TM-Score,0.96981727873146500784
6,SSM,CE,TM-Score,0.96618639712336535960
7,SSM,CE,TM-Score,0.96299501297315976883
8,SSM,CE,TM-Score,0.96201483758498518389
9,SSM,CE,TM-Score,0.95819177112238127063
10,SSM,CE,TM-Score,0.95407883146338964097
11,SSM,CE,TM-Score,0.95097464601751921933
12,SSM,CE,TM-Score,0.94868941699037106633
13,SSM,CE,TM-Score,0.94644889584810314857
14,SSM,CE,TM-Score,0.94356198318474515483
15,SSM,CE,TM-Score,0.93948105234641953517
16,SSM,CE,TM-Score,0.93669604740235701187
17,SSM,CE,TM-Score,0.93444435287585787545
18,SSM,CE,TM-Score,0.93174780830413403884
19,SSM,CE,TM-Score,0.92889572240908292812
20,SSM,CE,TM-Score,0.92592674967366861766
21,SSM,CE,TM-Score,0.92300164339097105213
22,SSM,CE,TM-Score,0.92030976674134416274
23,SSM,CE,TM-Score,0.91725871495505765803
24,SSM,CE,TM-Score,0.91466893135736251409
25,SSM,CE,TM-Score,0.91141743432207671365
26,SSM,CE,TM-Score,0.90918606507005345262
27,SSM,CE,TM-Score,0.90669280859470672454
28,SSM,CE,TM-Score,0.90424878288485996084
29,SSM,CE,TM-Score,0.90083958375727511055
30,SSM,CE,TM-Score,0.89810578897881079743
31,SSM,CE,TM-Score,0.89525149115126361665
32,SSM,CE,TM-Score,0.89216711986831495304
33,SSM,CE,TM-Score,0.88851083783312531525
34,SSM,CE,TM-Score,0.88548342268516668211
35,SSM,CE,TM-Score,0.88232860327870735470
36,SSM,CE,TM-Score,0.87973087041925112194
37,SSM,CE,TM-Score,0.87759076255592744609
38,SSM,CE,TM-Score,0.87579162883085080284
39,SSM,CE,TM-Score,0.87332242482812801950
40,SSM,CE,TM-Score,0.87175704566696994564
41,SSM,CE,TM-Score,0.86950223990149707564
42,SSM,CE,TM-Score,0.86760274127103912074
43,SSM,CE,TM-Score,0.86567099168020022788
44,SSM,CE,TM-Score,0.86394051616064898449
45,SSM,CE,TM-Score,0.86170884528527550651
46,SSM,CE,TM-Score,0.85979806868021650453
47,SSM,CE,TM-Score,0.85804240905784907723
48,SSM,CE,TM-Score,0.85588594558076830165
49,SSM,CE,TM-Score,0.85385723936156587120
50,SSM,CE,TM-Score,0.85188945822849440381
