n,app,alg,avg_cume_score
13,RUPEE All-Aligned,TM_AVG,0.48106458378930262961
14,RUPEE All-Aligned,TM_AVG,0.47937979728708395632
15,RUPEE All-Aligned,TM_AVG,0.47780646296762500821
16,RUPEE All-Aligned,TM_AVG,0.47634541061552029984
17,RUPEE All-Aligned,TM_AVG,0.47497679758821858762
18,RUPEE All-Aligned,TM_AVG,0.47369604828938700837
19,RUPEE All-Aligned,TM_AVG,0.47248341654843379118
20,RUPEE All-Aligned,TM_AVG,0.47133180207672129926
21,RUPEE All-Aligned,TM_AVG,0.47023926278639446707
22,RUPEE All-Aligned,TM_AVG,0.46920075840469902134
23,RUPEE All-Aligned,TM_AVG,0.46820516161982204771
24,RUPEE All-Aligned,TM_AVG,0.46724962990081796746
25,RUPEE All-Aligned,TM_AVG,0.46633321524122888936
26,RUPEE All-Aligned,TM_AVG,0.46544852661906048959
27,RUPEE All-Aligned,TM_AVG,0.46460223636515271328
28,RUPEE All-Aligned,TM_AVG,0.46378999600201981578
29,RUPEE All-Aligned,TM_AVG,0.46300193948888667020
30,RUPEE All-Aligned,TM_AVG,0.46224411932177144923
31,RUPEE All-Aligned,TM_AVG,0.46150954636377743627
32,RUPEE All-Aligned,TM_AVG,0.46079919226633362523
33,RUPEE All-Aligned,TM_AVG,0.46010819053635413423
34,RUPEE All-Aligned,TM_AVG,0.45943590521649805798
35,RUPEE All-Aligned,TM_AVG,0.45877933403669778152
36,RUPEE All-Aligned,TM_AVG,0.45813723200035293711
37,RUPEE All-Aligned,TM_AVG,0.45751304878093355788
38,RUPEE All-Aligned,TM_AVG,0.45690448037647221007
39,RUPEE All-Aligned,TM_AVG,0.45631090700411566448
40,RUPEE All-Aligned,TM_AVG,0.45573031089009682953
41,RUPEE All-Aligned,TM_AVG,0.45516375748478992636
42,RUPEE All-Aligned,TM_AVG,0.45460937698295469894
43,RUPEE All-Aligned,TM_AVG,0.45406476810634626603
44,RUPEE All-Aligned,TM_AVG,0.45353146534559351189
45,RUPEE All-Aligned,TM_AVG,0.45300876222485360554
46,RUPEE All-Aligned,TM_AVG,0.45249614971742213149
47,RUPEE All-Aligned,TM_AVG,0.45199218881260530758
48,RUPEE All-Aligned,TM_AVG,0.45149703968858658778
49,RUPEE All-Aligned,TM_AVG,0.45101087581978655419
50,RUPEE All-Aligned,TM_AVG,0.45053278189449520559
51,RUPEE All-Aligned,TM_AVG,0.45006431996485608549
52,RUPEE All-Aligned,TM_AVG,0.44960294826885581525
53,RUPEE All-Aligned,TM_AVG,0.44914872712163124452
54,RUPEE All-Aligned,TM_AVG,0.44870240583435019920
55,RUPEE All-Aligned,TM_AVG,0.44826329592982265651
56,RUPEE All-Aligned,TM_AVG,0.44783211970775703780
57,RUPEE All-Aligned,TM_AVG,0.44740766280175989298
58,RUPEE All-Aligned,TM_AVG,0.44698992099960129957
59,RUPEE All-Aligned,TM_AVG,0.44657895157054568857
60,RUPEE All-Aligned,TM_AVG,0.44617412607637001284
61,RUPEE All-Aligned,TM_AVG,0.44577482642041063467
62,RUPEE All-Aligned,TM_AVG,0.44538152532103359828
63,RUPEE All-Aligned,TM_AVG,0.44499420199402306995
64,RUPEE All-Aligned,TM_AVG,0.44461327599408557607
65,RUPEE All-Aligned,TM_AVG,0.44423607688353459362
66,RUPEE All-Aligned,TM_AVG,0.44386392094994438184
67,RUPEE All-Aligned,TM_AVG,0.44349668248514172587
68,RUPEE All-Aligned,TM_AVG,0.44313462746928377523
69,RUPEE All-Aligned,TM_AVG,0.44277645198229794379
70,RUPEE All-Aligned,TM_AVG,0.44242232410255017737
71,RUPEE All-Aligned,TM_AVG,0.44207228679731808874
72,RUPEE All-Aligned,TM_AVG,0.44172562307891236946
73,RUPEE All-Aligned,TM_AVG,0.44138338076597925223
74,RUPEE All-Aligned,TM_AVG,0.44104498961688642484
75,RUPEE All-Aligned,TM_AVG,0.44071014308161748248
76,RUPEE All-Aligned,TM_AVG,0.44037838905598261486
77,RUPEE All-Aligned,TM_AVG,0.44004955751874956234
78,RUPEE All-Aligned,TM_AVG,0.43972468857908684765
79,RUPEE All-Aligned,TM_AVG,0.43940376970247607148
80,RUPEE All-Aligned,TM_AVG,0.43908603708940543519
81,RUPEE All-Aligned,TM_AVG,0.43877137121583104881
82,RUPEE All-Aligned,TM_AVG,0.43846026614784522046
83,RUPEE All-Aligned,TM_AVG,0.43815220462765254263
84,RUPEE All-Aligned,TM_AVG,0.43784670756228279958
85,RUPEE All-Aligned,TM_AVG,0.43754422118649948990
86,RUPEE All-Aligned,TM_AVG,0.43724358387469806698
87,RUPEE All-Aligned,TM_AVG,0.43694479308470107883
88,RUPEE All-Aligned,TM_AVG,0.43664871283686562120
89,RUPEE All-Aligned,TM_AVG,0.43635515923787868117
90,RUPEE All-Aligned,TM_AVG,0.43606449918958738531
91,RUPEE All-Aligned,TM_AVG,0.43577661473114962824
92,RUPEE All-Aligned,TM_AVG,0.43549165914946651888
93,RUPEE All-Aligned,TM_AVG,0.43520940833948266543
94,RUPEE All-Aligned,TM_AVG,0.43492977475355795050
95,RUPEE All-Aligned,TM_AVG,0.43465241396881986583
96,RUPEE All-Aligned,TM_AVG,0.43437711764765232593
97,RUPEE All-Aligned,TM_AVG,0.43410459835728989995
98,RUPEE All-Aligned,TM_AVG,0.43383474363454351904
99,RUPEE All-Aligned,TM_AVG,0.43356779770692819286
100,RUPEE All-Aligned,TM_AVG,0.43330325692771065523
1,RUPEE Top-Aligned,TM_AVG,0.51856825290230149300
2,RUPEE Top-Aligned,TM_AVG,0.51064630139938483185
3,RUPEE Top-Aligned,TM_AVG,0.50506136651374920226
4,RUPEE Top-Aligned,TM_AVG,0.50029793428735070881
5,RUPEE Top-Aligned,TM_AVG,0.49624285489115597118
6,RUPEE Top-Aligned,TM_AVG,0.49273313100864835463
7,RUPEE Top-Aligned,TM_AVG,0.48952269520649652377
8,RUPEE Top-Aligned,TM_AVG,0.48659147880060285903
9,RUPEE Top-Aligned,TM_AVG,0.48375986479056671284
10,RUPEE Top-Aligned,TM_AVG,0.48125992147487458923
11,RUPEE Top-Aligned,TM_AVG,0.47903682267321317826
12,RUPEE Top-Aligned,TM_AVG,0.47703233541551108653
13,RUPEE Top-Aligned,TM_AVG,0.47520395728226739210
14,RUPEE Top-Aligned,TM_AVG,0.47351881457975286386
15,RUPEE Top-Aligned,TM_AVG,0.47195070878793879114
16,RUPEE Top-Aligned,TM_AVG,0.47048564548088621877
17,RUPEE Top-Aligned,TM_AVG,0.46912412947229421341
18,RUPEE Top-Aligned,TM_AVG,0.46784345874854106261
19,RUPEE Top-Aligned,TM_AVG,0.46662499684356038079
20,RUPEE Top-Aligned,TM_AVG,0.46546948008316810512
21,RUPEE Top-Aligned,TM_AVG,0.46437199144622044441
22,RUPEE Top-Aligned,TM_AVG,0.46332626594356053490
23,RUPEE Top-Aligned,TM_AVG,0.46232526628325781083
24,RUPEE Top-Aligned,TM_AVG,0.46136933134522247761
25,RUPEE Top-Aligned,TM_AVG,0.46044998189106947655
26,RUPEE Top-Aligned,TM_AVG,0.45956661986933320565
27,RUPEE Top-Aligned,TM_AVG,0.45871963781134839976
28,RUPEE Top-Aligned,TM_AVG,0.45790234614581729414
29,RUPEE Top-Aligned,TM_AVG,0.45711171175792653690
30,RUPEE Top-Aligned,TM_AVG,0.45634666277382565458
31,RUPEE Top-Aligned,TM_AVG,0.45560645983345577247
32,RUPEE Top-Aligned,TM_AVG,0.45488944460416762222
33,RUPEE Top-Aligned,TM_AVG,0.45419355178800960751
34,RUPEE Top-Aligned,TM_AVG,0.45351822745747987489
35,RUPEE Top-Aligned,TM_AVG,0.45285739684871738067
36,RUPEE Top-Aligned,TM_AVG,0.45221383359047158803
37,RUPEE Top-Aligned,TM_AVG,0.45158501433436895245
38,RUPEE Top-Aligned,TM_AVG,0.45097106615505123741
39,RUPEE Top-Aligned,TM_AVG,0.45037241040196122978
40,RUPEE Top-Aligned,TM_AVG,0.44978736026506149395
41,RUPEE Top-Aligned,TM_AVG,0.44921520402344523398
42,RUPEE Top-Aligned,TM_AVG,0.44865502714747011758
43,RUPEE Top-Aligned,TM_AVG,0.44810827463890279270
44,RUPEE Top-Aligned,TM_AVG,0.44757406207807686986
45,RUPEE Top-Aligned,TM_AVG,0.44705127837666770048
46,RUPEE Top-Aligned,TM_AVG,0.44653789338547322760
47,RUPEE Top-Aligned,TM_AVG,0.44603501713590134209
48,RUPEE Top-Aligned,TM_AVG,0.44554081427306443432
49,RUPEE Top-Aligned,TM_AVG,0.44505683423200556090
50,RUPEE Top-Aligned,TM_AVG,0.44458082954267280728
51,RUPEE Top-Aligned,TM_AVG,0.44411246381767047230
52,RUPEE Top-Aligned,TM_AVG,0.44365201972368286553
53,RUPEE Top-Aligned,TM_AVG,0.44319903953152357397
54,RUPEE Top-Aligned,TM_AVG,0.44275314739927059841
55,RUPEE Top-Aligned,TM_AVG,0.44231392992481652192
56,RUPEE Top-Aligned,TM_AVG,0.44188166732455200608
57,RUPEE Top-Aligned,TM_AVG,0.44145531428419893977
58,RUPEE Top-Aligned,TM_AVG,0.44103612135264937473
59,RUPEE Top-Aligned,TM_AVG,0.44062243796530125621
60,RUPEE Top-Aligned,TM_AVG,0.44021334770497712533
61,RUPEE Top-Aligned,TM_AVG,0.43980889761267238123
62,RUPEE Top-Aligned,TM_AVG,0.43941001664028922740
63,RUPEE Top-Aligned,TM_AVG,0.43901681124169991936
64,RUPEE Top-Aligned,TM_AVG,0.43862966847595348112
65,RUPEE Top-Aligned,TM_AVG,0.43824631870588612946
66,RUPEE Top-Aligned,TM_AVG,0.43786881980202910372
67,RUPEE Top-Aligned,TM_AVG,0.43749614399874686694
68,RUPEE Top-Aligned,TM_AVG,0.43712771673117106989
69,RUPEE Top-Aligned,TM_AVG,0.43676397957929098112
70,RUPEE Top-Aligned,TM_AVG,0.43640438180072477872
71,RUPEE Top-Aligned,TM_AVG,0.43604949848186150056
72,RUPEE Top-Aligned,TM_AVG,0.43569830092702599045
73,RUPEE Top-Aligned,TM_AVG,0.43535164669647758263
74,RUPEE Top-Aligned,TM_AVG,0.43500900313047072365
75,RUPEE Top-Aligned,TM_AVG,0.43467056732427788032
76,RUPEE Top-Aligned,TM_AVG,0.43433620095502565905
77,RUPEE Top-Aligned,TM_AVG,0.43400605498579965261
78,RUPEE Top-Aligned,TM_AVG,0.43367920110614584747
79,RUPEE Top-Aligned,TM_AVG,0.43335600578364618263
80,RUPEE Top-Aligned,TM_AVG,0.43303624370800805719
81,RUPEE Top-Aligned,TM_AVG,0.43271965145941489561
82,RUPEE Top-Aligned,TM_AVG,0.43240694474553963507
83,RUPEE Top-Aligned,TM_AVG,0.43209796773108909771
84,RUPEE Top-Aligned,TM_AVG,0.43179198441656532937
85,RUPEE Top-Aligned,TM_AVG,0.43148944593421412184
86,RUPEE Top-Aligned,TM_AVG,0.43118989899765336181
87,RUPEE Top-Aligned,TM_AVG,0.43089314369838875605
88,RUPEE Top-Aligned,TM_AVG,0.43059925342118962970
89,RUPEE Top-Aligned,TM_AVG,0.43030865124955259138
90,RUPEE Top-Aligned,TM_AVG,0.43002076865090059767
91,RUPEE Top-Aligned,TM_AVG,0.42973587589439272872
92,RUPEE Top-Aligned,TM_AVG,0.42945394294532945907
93,RUPEE Top-Aligned,TM_AVG,0.42917501951731410089
94,RUPEE Top-Aligned,TM_AVG,0.42889886578439955560
95,RUPEE Top-Aligned,TM_AVG,0.42862575240780709434
96,RUPEE Top-Aligned,TM_AVG,0.42835511647912520260
97,RUPEE Top-Aligned,TM_AVG,0.42808695653761399522
98,RUPEE Top-Aligned,TM_AVG,0.42782161272031935882
99,RUPEE Top-Aligned,TM_AVG,0.42755892886228929329
100,RUPEE Top-Aligned,TM_AVG,0.42729885434663154527
