n,app,alg,score_type,avg_cume_score
81,RUPEE Fast,FATCAT,RMSD,2.81110056671784425
82,RUPEE Fast,FATCAT,RMSD,2.81288640657217630
83,RUPEE Fast,FATCAT,RMSD,2.81700091626907310
84,RUPEE Fast,FATCAT,RMSD,2.81913279013030079
85,RUPEE Fast,FATCAT,RMSD,2.82199280206380407
86,RUPEE Fast,FATCAT,RMSD,2.82476183812288223
87,RUPEE Fast,FATCAT,RMSD,2.82681982810684887
88,RUPEE Fast,FATCAT,RMSD,2.82986760918717868
89,RUPEE Fast,FATCAT,RMSD,2.83161809076706635
90,RUPEE Fast,FATCAT,RMSD,2.83364564672530681
91,RUPEE Fast,FATCAT,RMSD,2.83646806396309450
92,RUPEE Fast,FATCAT,RMSD,2.83916336707884520
93,RUPEE Fast,FATCAT,RMSD,2.84095385791113387
94,RUPEE Fast,FATCAT,RMSD,2.84368548839796196
95,RUPEE Fast,FATCAT,RMSD,2.84461634136840807
96,RUPEE Fast,FATCAT,RMSD,2.84754820021438835
97,RUPEE Fast,FATCAT,RMSD,2.84860517770594134
98,RUPEE Fast,FATCAT,RMSD,2.85042049416183805
99,RUPEE Fast,FATCAT,RMSD,2.85209775455174357
100,RUPEE Fast,FATCAT,RMSD,2.85353871423122548
1,RUPEE RMSD,FATCAT,RMSD,0.00000000000000000000
2,RUPEE RMSD,FATCAT,RMSD,0.82584635844037059556
3,RUPEE RMSD,FATCAT,RMSD,1.11917097904608666239
4,RUPEE RMSD,FATCAT,RMSD,1.34854479664520422778
5,RUPEE RMSD,FATCAT,RMSD,1.49416047432771961867
6,RUPEE RMSD,FATCAT,RMSD,1.62120043551891057599
7,RUPEE RMSD,FATCAT,RMSD,1.71578324860096488952
8,RUPEE RMSD,FATCAT,RMSD,1.78005541539453306710
9,RUPEE RMSD,FATCAT,RMSD,1.84650944096404962266
10,RUPEE RMSD,FATCAT,RMSD,1.88860475962203128293
11,RUPEE RMSD,FATCAT,RMSD,1.93730855532579935433
12,RUPEE RMSD,FATCAT,RMSD,1.97223033467297784264
13,RUPEE RMSD,FATCAT,RMSD,2.00854574540986769263
14,RUPEE RMSD,FATCAT,RMSD,2.04039651486750933127
15,RUPEE RMSD,FATCAT,RMSD,2.07302036465741106067
16,RUPEE RMSD,FATCAT,RMSD,2.09711280294129514292
17,RUPEE RMSD,FATCAT,RMSD,2.12417220612423229285
18,RUPEE RMSD,FATCAT,RMSD,2.14912513833016145490
19,RUPEE RMSD,FATCAT,RMSD,2.17713983072785834709
20,RUPEE RMSD,FATCAT,RMSD,2.19251181327429424224
21,RUPEE RMSD,FATCAT,RMSD,2.20702582033625938659
22,RUPEE RMSD,FATCAT,RMSD,2.22490137897070902034
23,RUPEE RMSD,FATCAT,RMSD,2.23703134423786311487
24,RUPEE RMSD,FATCAT,RMSD,2.24893739919584479964
25,RUPEE RMSD,FATCAT,RMSD,2.26552495771349747166
26,RUPEE RMSD,FATCAT,RMSD,2.27670041511372873500
27,RUPEE RMSD,FATCAT,RMSD,2.28783689046150534590
28,RUPEE RMSD,FATCAT,RMSD,2.30221425228544087053
29,RUPEE RMSD,FATCAT,RMSD,2.31217674853962691073
30,RUPEE RMSD,FATCAT,RMSD,2.32164775517004424581
31,RUPEE RMSD,FATCAT,RMSD,2.33178240852576123004
32,RUPEE RMSD,FATCAT,RMSD,2.34489942703059521662
33,RUPEE RMSD,FATCAT,RMSD,2.35401312058685687017
34,RUPEE RMSD,FATCAT,RMSD,2.36666496870707753381
35,RUPEE RMSD,FATCAT,RMSD,2.37410052580078201184
36,RUPEE RMSD,FATCAT,RMSD,2.38229078382470824733
37,RUPEE RMSD,FATCAT,RMSD,2.38953969944709800828
