n,app,alg,score_type,avg_cume_score
54,RUPEE Fast,TM_AVG,RMSD,1.334496180865651910949
55,RUPEE Fast,TM_AVG,RMSD,1.345404627259557699893
56,RUPEE Fast,TM_AVG,RMSD,1.356173811089824224466
57,RUPEE Fast,TM_AVG,RMSD,1.366607752485067383473
58,RUPEE Fast,TM_AVG,RMSD,1.376706144527410779601
59,RUPEE Fast,TM_AVG,RMSD,1.387208937316999636864
60,RUPEE Fast,TM_AVG,RMSD,1.396855233552522692336
61,RUPEE Fast,TM_AVG,RMSD,1.406252243830851721312
62,RUPEE Fast,TM_AVG,RMSD,1.415768359920909059390
63,RUPEE Fast,TM_AVG,RMSD,1.425395758640982723675
64,RUPEE Fast,TM_AVG,RMSD,1.434863763648258127424
65,RUPEE Fast,TM_AVG,RMSD,1.444674054053149263991
66,RUPEE Fast,TM_AVG,RMSD,1.454322116564706963258
67,RUPEE Fast,TM_AVG,RMSD,1.463057510630229820385
68,RUPEE Fast,TM_AVG,RMSD,1.472164969578651776621
69,RUPEE Fast,TM_AVG,RMSD,1.481877303607849325216
70,RUPEE Fast,TM_AVG,RMSD,1.491096526962510748819
71,RUPEE Fast,TM_AVG,RMSD,1.500226483528315512676
72,RUPEE Fast,TM_AVG,RMSD,1.509440535289944605225
73,RUPEE Fast,TM_AVG,RMSD,1.518354745903989081278
74,RUPEE Fast,TM_AVG,RMSD,1.527222553015926641107
75,RUPEE Fast,TM_AVG,RMSD,1.535400685404829164316
76,RUPEE Fast,TM_AVG,RMSD,1.543773202819539764289
77,RUPEE Fast,TM_AVG,RMSD,1.551898253053362972474
78,RUPEE Fast,TM_AVG,RMSD,1.560320334595322070304
79,RUPEE Fast,TM_AVG,RMSD,1.568239168940453123012
80,RUPEE Fast,TM_AVG,RMSD,1.575869123955346013907
81,RUPEE Fast,TM_AVG,RMSD,1.584122674181924946272
82,RUPEE Fast,TM_AVG,RMSD,1.592049033622521076247
83,RUPEE Fast,TM_AVG,RMSD,1.600377465306850105929
84,RUPEE Fast,TM_AVG,RMSD,1.608664590485562128181
85,RUPEE Fast,TM_AVG,RMSD,1.617014911423989467867
86,RUPEE Fast,TM_AVG,RMSD,1.625121767276557981338
87,RUPEE Fast,TM_AVG,RMSD,1.632984380346981717601
88,RUPEE Fast,TM_AVG,RMSD,1.640403570755710298956
89,RUPEE Fast,TM_AVG,RMSD,1.648003774047670529434
90,RUPEE Fast,TM_AVG,RMSD,1.655734196145731963747
91,RUPEE Fast,TM_AVG,RMSD,1.663610672523064203718
92,RUPEE Fast,TM_AVG,RMSD,1.670865667297362386200
93,RUPEE Fast,TM_AVG,RMSD,1.678230126840000602438
94,RUPEE Fast,TM_AVG,RMSD,1.685843645950595849197
95,RUPEE Fast,TM_AVG,RMSD,1.693454253245606361805
96,RUPEE Fast,TM_AVG,RMSD,1.700871249858218620499
97,RUPEE Fast,TM_AVG,RMSD,1.708325476559225420542
